Ticker,Sector,Market Cap,P/E Ratio,Average Return,Volatility
SHANKARA.NS,Consumer Cyclical,13021874176.0,16.776009,-0.0012549701276122942,0.024129457749871214
SHANTIGEAR.NS,Industrials,42546622464.0,46.957623,3.705094969720424e-05,0.021373178772466514
SHARDACROP.NS,Basic Materials,73547751424.0,33.783672,0.006974112857500105,0.030002371680921763
SHARDAMOTR.NS,Consumer Cyclical,62234304512.0,19.92098,0.0036541699241200982,0.03412683132320324
SHAREINDIA.NS,Financial Services,62585491456.0,12.918918,-0.001035213071966763,0.023263848660216434
SHEMAROO.NS,Communication Services,4487122944.0,,0.0010829757073511513,0.03618759295668909
SHILPAMED.NS,Healthcare,83386343424.0,169.3837,0.004650541417267593,0.03073681047000448
SHIRPUR-G.NS,Unknown,,,0.0,0.0
SHIVAMAUTO.NS,Consumer Cyclical,4891318784.0,,0.0010559008310404342,0.0418346062039804
SHIVAMILLS.NS,Consumer Cyclical,847242496.0,,8.117749537041519e-05,0.023749380055229027
SHIVATEX.NS,Consumer Cyclical,3468816640.0,,0.00450722992110569,0.03406648763160499
SHK.NS,Basic Materials,41810059264.0,382.34174,0.004186400567571469,0.032648091441130365
SHOPERSTOP.NS,Consumer Cyclical,69939494912.0,435.4452,-0.0007115735679186157,0.027731433456402103
SHRADHA.NS,Real Estate,3778942976.0,17.892616,0.007725775954667342,0.039173346422376784
SHREDIGCEM.NS,Basic Materials,13257786368.0,16.11828,-0.0010590664173852958,0.017211885954308982
SHREECEM.NS,Basic Materials,885849849856.0,42.194244,-0.0002721671211203898,0.013278822654866537
SHREEPUSHK.NS,Basic Materials,8757039104.0,20.407547,0.004103270423405599,0.031000135342674505
SHREERAMA.NS,Consumer Cyclical,5262643200.0,46.388233,0.004175999287865423,0.033067009401904116
SHRENIK.NS,Basic Materials,489600000.0,,-0.0007632633847999726,0.035215137056792495
SHREYANIND.NS,Basic Materials,3321341952.0,4.7734423,0.00040360351927654125,0.030668317916570677
SHREYAS.NS,Industrials,7813576704.0,,0.002856668377821216,0.03751086484779797
SHRIPISTON.NS,Consumer Cyclical,87595229184.0,18.761677,0.0004123600755930461,0.025902185978111517
SHYAMCENT.NS,Basic Materials,3469028608.0,,-0.0006670609429807408,0.023779007548592176
SHYAMTEL.NS,Technology,340804448.0,,0.004246299825903485,0.029173477051313648
SIEMENS.NS,Industrials,2554936688640.0,104.17235,0.0015036806884501219,0.024206889812282223
SIGIND.NS,Industrials,2050584192.0,16.04619,-7.18581398581577e-05,0.033284063860377154
SIL.NS,Consumer Cyclical,1727232128.0,134.09999,0.00195124628308791,0.03435075666495749
SILINV.NS,Financial Services,7513023488.0,23.751268,0.003513548316736314,0.03654688222091454
SILLYMONKS.NS,Communication Services,233021856.0,2282.0,0.003381064744143844,0.035404140992440984
SIMBHALS.NS,Consumer Defensive,953132224.0,,-0.000769071383776506,0.028916620805337922
SIMPLEXINF.NS,Industrials,16119984128.0,23.64627,0.007041890276507224,0.034793392892190626
SINTERCOM.NS,Consumer Cyclical,4220286976.0,348.43182,0.0014530117802503551,0.017210602558371105
SIRCA.NS,Basic Materials,19898327040.0,40.833332,0.0013039010379904577,0.021843707329347734
SIS.NS,Industrials,55926259712.0,35.462456,-0.0006226091940899581,0.014455825189283383
SITINET.NS,Communication Services,819730816.0,,0.00440174720503234,0.019734206754109
SIYSIL.NS,Consumer Cyclical,31854346240.0,16.582428,0.0036102612114563117,0.021990484687429864
SJVN.NS,Utilities,438015492096.0,43.539062,-0.0005464249665065478,0.027602084607830327
SKFINDIA.NS,Industrials,251357609984.0,45.250088,0.00033782101358005877,0.020250032743987057
SKIL.NS,Industrials,1136997760.0,0.13451192,-0.0004816008145685071,0.018786138331595568
SKIPPER.NS,Industrials,61705904128.0,59.146595,0.005447307370772915,0.03927750188927509
SKMEGGPROD.NS,Consumer Defensive,6465326592.0,10.352519,-0.0004839865344358474,0.027363762825387977
SMARTLINK.NS,Technology,2193303040.0,27.93901,-0.0003648067910036561,0.03686934292660468
SMLISUZU.NS,Consumer Cyclical,25822398464.0,21.096594,-0.0008564363811219318,0.02597657421173802
SMSLIFE.NS,Healthcare,4081291776.0,22.271654,0.00645319902214275,0.04047987120033282
SMSPHARMA.NS,Healthcare,25040060416.0,43.88724,0.0035857127800326713,0.035225998562210335
SNOWMAN.NS,Industrials,11584195584.0,103.447754,0.001067672413033999,0.029363617792272822
SOBHA.NS,Real Estate,160481296384.0,356.8722,-0.00013892303540844343,0.02755630541118711
SOLARA.NS,Healthcare,34715435008.0,,0.004982954833013424,0.030475827551384196
SOLARINDS.NS,Basic Materials,918438215680.0,99.010826,0.0014457358106277898,0.02695767885704539
SOMANYCERA.NS,Industrials,28024664064.0,34.480324,0.0010205966112436693,0.025796641433602458
SOMATEX.NS,Consumer Cyclical,1493752320.0,6.810241,0.003117289504402766,0.041058518113066045
SOMICONVEY.NS,Industrials,1931864064.0,40.957283,0.0032803534724697814,0.04532074191399756
SONATSOFTW.NS,Technology,172077793280.0,62.484875,0.0018638319397372598,0.029491519690463
SOTL.NS,Basic Materials,36710666240.0,20.001867,-5.3218988059047236e-05,0.02443919766090714
SOUTHBANK.NS,Financial Services,62816854016.0,4.526415,-0.0008297527933111004,0.019483791021933636
SOUTHWEST.NS,Energy,3518497536.0,37.990936,0.0014261245552710138,0.03551213267780268
SPAL.NS,Consumer Cyclical,23845496832.0,25.704624,0.00465971760421458,0.03657695841036078
SPANDANA.NS,Financial Services,27409684480.0,30.216364,-0.0053414661159475385,0.025058876952961988
SPARC.NS,Healthcare,67318841344.0,,-0.00024170778560562845,0.019696365312926265
SPECIALITY.NS,Consumer Cyclical,8049139712.0,27.238173,-0.000699277147783441,0.021795381680163036
SPENCERS.NS,Consumer Cyclical,8152386560.0,,0.0004613467325083258,0.03346780015563061
SPENTEX.NS,Unknown,,,0.0,0.0
SPIC.NS,Basic Materials,16238253056.0,13.072131,0.0008238208070443278,0.027353145355673823
SPLIL.NS,Consumer Cyclical,1646619776.0,14.912929,-0.0003472953002437471,0.019612737388253896
SPMLINFRA.NS,Industrials,15773201408.0,313.87143,0.0047011587043227845,0.035174053958377485
SPTL.NS,Unknown,,,0.00019036163280067785,0.015184697920080594
SREEL.NS,Consumer Cyclical,5782961152.0,23.146433,-0.001018850088941453,0.02075495156001665
SRF.NS,Basic Materials,683541200896.0,60.603153,0.000232161642288216,0.01647771397513143
SRHHYPOLTD.NS,Basic Materials,12918263808.0,17.604166,0.003353250953908611,0.03373186773939089
SRPL.NS,Consumer Defensive,439538400.0,,0.0044925853864754,0.03437116528256094
SSWL.NS,Consumer Cyclical,32468598784.0,4.9023004,0.0001241440856347875,0.021818698389090306
STAR.NS,Healthcare,142498430976.0,79.99999,0.005140338828690534,0.022943597725897564
STARCEMENT.NS,Basic Materials,81434181632.0,41.118366,-0.0004220479424286614,0.022414544490551955
STARPAPER.NS,Basic Materials,3151096320.0,5.387503,-0.0009474039290309753,0.01872584354269906
STCINDIA.NS,Industrials,9174600704.0,19.042343,0.0018204014720256208,0.041785501155629096
STEELCITY.NS,Financial Services,1790040192.0,15.075063,0.0017767401824756294,0.030518766472383017
STEELXIND.NS,Basic Materials,13197882368.0,52.476192,-0.0011196982858532366,0.02559695247052106
STEL.NS,Financial Services,9696487424.0,60.946575,0.004383671009824059,0.024394079851446922
STERTOOLS.NS,Industrials,19415263232.0,32.04343,0.0037588671162427094,0.03437813632890273
STLTECH.NS,Technology,61567004672.0,,0.0005654093464507523,0.023083988558875865
SUBEXLTD.NS,Technology,14443128832.0,,-0.00034078912234385237,0.026995108544132677
SUBROS.NS,Consumer Cyclical,42974085120.0,33.439083,0.0014463496194350345,0.03061279896135093
SUDARSCHEM.NS,Basic Materials,69929861120.0,53.193787,0.003237012020002634,0.0328672505397341
SUMICHEM.NS,Basic Materials,273482104832.0,56.48454,0.003238512738676863,0.028864978727386678
SUMIT.NS,Real Estate,4252510464.0,56.746937,0.005335934291114943,0.023987519112253768
SUMMITSEC.NS,Financial Services,33481109504.0,31.15369,0.006736443402826418,0.03782145716101838
SUNDARAM.NS,Basic Materials,1326857856.0,,-0.0001052989887295066,0.032269255593581986
SUNDARMFIN.NS,Financial Services,501772484608.0,32.052094,0.00027514808219673094,0.024583147602507342
SUNDARMHLD.NS,Financial Services,72475254784.0,12.738557,0.003549968782429432,0.03591324096100442
SUNDRMBRAK.NS,Consumer Cyclical,3324718080.0,38.75759,0.0017832156777736028,0.03770960917273289
SUNDRMFAST.NS,Consumer Cyclical,272073752576.0,49.742607,0.0011682327161720298,0.014889363543673633
SUNFLAG.NS,Basic Materials,38729064448.0,26.596535,0.0008627756457681253,0.02822589106525452
SUNPHARMA.NS,Healthcare,4341827633152.0,39.219765,0.0015321775585178372,0.011444200592909085
SUNTECK.NS,Real Estate,79600492544.0,77.51783,0.002520109778171018,0.025638064618576574
SUNTV.NS,Communication Services,297613000704.0,15.723507,0.00117815384681791,0.02068549761255692
SUPERHOUSE.NS,Consumer Cyclical,2458795520.0,15.2440195,0.00073960040205841,0.021682795285438865
SUPERSPIN.NS,Consumer Cyclical,663849984.0,,0.00573268941823701,0.04314025999220972
SUPRAJIT.NS,Consumer Cyclical,70522003456.0,41.47984,0.0021645511074857497,0.02557355638941806
SUPREMEENG.NS,Basic Materials,922315520.0,,0.011223588924946805,0.02499346809738938
SUPREMEIND.NS,Industrials,584051130368.0,53.475807,-0.0008290083020673267,0.02337033535809834
SUPREMEINF.NS,Industrials,3521451776.0,,0.005050788362626369,0.02862375097125004
SURANASOL.NS,Technology,2684710656.0,494.81818,0.0035382497717964395,0.032327457783945066
SURANAT&P.NS,Utilities,3004372480.0,37.44068,0.004149890381453402,0.03837271728829256
SURYALAXMI.NS,Consumer Cyclical,1548992640.0,52.46497,0.0019566746191724987,0.03855934117763537
SURYAROSNI.NS,Basic Materials,75586191360.0,20.878378,0.0018493446475273175,0.026346175357458583
SUTLEJTEX.NS,Consumer Cyclical,10763514880.0,,0.0018959954393942535,0.027862861639833966
SUULD.NS,Consumer Cyclical,262881808.0,,-0.0046874171126553505,0.027139260177687804
SUVEN.NS,Healthcare,28122824704.0,,0.0025611336709831837,0.03470562202269752
SUVENPHAR.NS,Healthcare,327803338752.0,136.98936,0.005825703853107704,0.02326533269404563
SUZLON.NS,Industrials,853468708864.0,88.028175,0.00400338323489943,0.02869219706178848
SWANENERGY.NS,Industrials,164627611648.0,21.929018,0.00032959482436647835,0.028089056302130308
SWARAJENG.NS,Consumer Cyclical,37360238592.0,25.253305,0.0020855406010309788,0.019240107471730945
SWELECTES.NS,Technology,17760804864.0,34.726128,6.673816147570122e-05,0.040920496451707304
SWSOLAR.NS,Technology,128930340864.0,,-0.0015841970962729003,0.028728144432482682
SYMPHONY.NS,Consumer Cyclical,107093049344.0,46.084515,0.004281093244261518,0.03196388653247242
SYNGENE.NS,Healthcare,360445542400.0,74.62209,0.0025130752412811093,0.01580065037979771
TAINWALCHM.NS,Basic Materials,2683214080.0,66.63953,0.006442327401405349,0.04820440344096842
TAJGVK.NS,Consumer Cyclical,21227591680.0,25.003693,-0.00028272296362816983,0.02327619139972191
TAKE.NS,Healthcare,2708671488.0,,-0.0009804927586756244,0.02789443036715151
TALBROAUTO.NS,Consumer Cyclical,18706708480.0,16.472996,0.0006534562503428392,0.026616155318175995
TANLA.NS,Technology,101328953344.0,18.726685,-0.0008757618862317349,0.019806468725619517
TARC.NS,Real Estate,63534206976.0,,0.003917017732566039,0.034117211725306254
TARMAT.NS,Industrials,1790827392.0,,0.0005541640120915474,0.030224755496039656
TASTYBITE.NS,Consumer Defensive,31820335104.0,192.30705,0.0011656856192685298,0.028779664210852682
TATACHEM.NS,Basic Materials,280613748736.0,,0.0005340053204286734,0.020926560428682645
TATACOMM.NS,Communication Services,505775259648.0,54.63824,0.00030843309430731927,0.01793864136886669
TATACONSUM.NS,Consumer Defensive,982483337216.0,83.30118,-0.0006353341545617033,0.015365137301103168
TATAELXSI.NS,Technology,433024696320.0,52.910507,4.687522058559779e-05,0.023326089745260816
TATAINVEST.NS,Financial Services,342709796864.0,92.58791,0.00022529507153100248,0.02426646106734929
TATAMOTORS.NS,Consumer Cyclical,3355714256896.0,8.944475,-0.0018848541516847002,0.020378408560650145
TATAMTRDVR.NS,Consumer Cyclical,3725041074176.0,8.635382,0.0008223979554247585,0.01713925696394556
TATAPOWER.NS,Utilities,1382783385600.0,36.892586,0.0005932169610573413,0.02246145674530187
TATASTEEL.NS,Basic Materials,1842190221312.0,62.0042,-0.0005657770521926313,0.01962033844469883
TBZ.NS,Consumer Cyclical,16912866304.0,28.082039,0.007622681516576299,0.04597290829542768
TCI.NS,Industrials,90613702656.0,24.33258,0.0026800000212397535,0.02239316424926969
TCIEXP.NS,Industrials,37295763456.0,33.554905,-0.0007859805653392309,0.02027563719226182
TCIFINANCE.NS,Financial Services,198751392.0,,0.00757664187648197,0.03005672120303936
TCPLPACK.NS,Consumer Cyclical,29012539392.0,123.47952,0.0038584923506237603,0.027584757153353043
TCS.NS,Technology,15004218687488.0,31.746153,0.0005859039696335957,0.012919132379421827
TDPOWERSYS.NS,Industrials,64902180864.0,47.851383,0.00328287387077624,0.029576280050095417
TEAMLEASE.NS,Industrials,45831172096.0,43.857876,-0.0010822008674762945,0.02322741963123934
TECHIN.NS,Real Estate,544817792.0,,0.0025171073943872236,0.06840734879980331
TECHM.NS,Technology,1487670214656.0,45.66404,0.0024182348024791196,0.016552242065627845
TECHNOE.NS,Industrials,188062924800.0,58.82321,0.004202433156574566,0.034852479290066685
TECHNOFAB.NS,Unknown,,,0.0,0.0
TEJASNET.NS,Technology,236573704192.0,51.537872,0.0020224505866566966,0.03331838998270894
TERASOFT.NS,Technology,1458637312.0,42.392727,0.008585120220528432,0.05354880388111776
TEXINFRA.NS,Real Estate,16043013120.0,267.8085,0.0034188143730727,0.038083610236686015
TEXMOPIPES.NS,Industrials,2049488896.0,189.72972,-0.0007091278308461701,0.024085626570610405
TEXRAIL.NS,Industrials,87802970112.0,40.294117,0.0025021072101788313,0.03384701706764064
TFCILTD.NS,Financial Services,14620825600.0,14.604996,0.0003428686893804054,0.031647350050649344
TFL.NS,Financial Services,1449211264.0,86.83871,0.004612712724776247,0.02627124681231795
TGBHOTELS.NS,Consumer Cyclical,440467456.0,,-5.4139113414493066e-05,0.029118868150238883
THANGAMAYL.NS,Consumer Cyclical,54870024192.0,57.476284,0.004443013652812525,0.03300194996555903
THEINVEST.NS,Financial Services,11263418368.0,35.11401,0.003358649265119112,0.026645441020107477
THEMISMED.NS,Healthcare,25458290688.0,48.104347,0.0027166299073990868,0.031082944642812672
THERMAX.NS,Industrials,577925021696.0,82.63811,0.0011971282783413014,0.024255591800134726
THOMASCOOK.NS,Consumer Cyclical,91736629248.0,35.06228,0.00035014641279256154,0.03152813876335989
THOMASCOTT.NS,Consumer Cyclical,2484492288.0,13.31477,-0.0005847018458322247,0.02877894914406538
THYROCARE.NS,Healthcare,51806617600.0,61.742424,0.0038792546109974006,0.025427019672976867
TI.NS,Consumer Defensive,67148787712.0,38.768116,0.004247044607799966,0.03414164407050603
TIDEWATER.NS,Basic Materials,36195536896.0,24.320467,0.0010451391852342366,0.025993845196058345
TIIL.NS,Industrials,67807543296.0,26.38465,0.0030600602884681373,0.034656385505955144
TIINDIA.NS,Industrials,752506306560.0,90.07989,-6.172915237597287e-05,0.024634942040600547
TIJARIA.NS,Industrials,308880416.0,,-0.0058215386771485285,0.028747766525581475
TIL.NS,Industrials,22125217792.0,1.4931922,0.004677284579532103,0.02964220971374223
TIMESGTY.NS,Financial Services,1398435200.0,75.68292,0.004094839361854793,0.03433925291061285
TIMETECHNO.NS,Consumer Cyclical,92065046528.0,27.53909,0.003914742691762399,0.031962819851706493
TIMKEN.NS,Industrials,255800000512.0,64.93699,0.0003184824195933178,0.02543549694922317
TIPSINDLTD.NS,Communication Services,87462658048.0,61.198566,0.006370050450938656,0.03107629950992492
TIRUMALCHM.NS,Basic Materials,34039083008.0,,0.0024036798210150304,0.027101166732243994
TIRUPATIFL.NS,Industrials,5410022400.0,77.88059,0.008937734345194405,0.04159357223917772
TITAN.NS,Consumer Cyclical,2826347216896.0,86.960976,-0.00014600056464808997,0.014925839369133036
TNPETRO.NS,Basic Materials,7545908224.0,15.152174,0.0003713959663128925,0.020874677466174132
TNPL.NS,Basic Materials,12128465920.0,11.945467,-0.00336095031123799,0.01913354155538211
TNTELE.NS,Technology,456809984.0,,-0.0001293786583276555,0.02618379317274422
TOKYOPLAST.NS,Consumer Cyclical,1204967552.0,134.91489,0.002044608196357541,0.030375645361434344
TORNTPHARM.NS,Healthcare,1082973224960.0,60.238144,0.0017784856744765952,0.015295521003242267
TORNTPOWER.NS,Utilities,814213234688.0,35.590336,0.002368333759776827,0.029208317383800787
TOTAL.NS,Industrials,1280645120.0,721.9091,-0.0014192437050025149,0.02177394662004112
TOUCHWOOD.NS,Communication Services,1638244608.0,47.233223,0.0005262943827462001,0.03310505769170816
TPLPLASTEH.NS,Consumer Cyclical,8301079040.0,40.310604,0.0018206249126751298,0.029989204825494147
TREEHOUSE.NS,Consumer Defensive,708704256.0,,-0.0005185475550010441,0.03006055956249087
TREJHARA.NS,Technology,3928841472.0,23.802666,0.003950044854961507,0.02999029925117951
TRENT.NS,Consumer Cyclical,2239428034560.0,123.46041,0.0030131636231985645,0.023446942248176377
TRF.NS,Industrials,4799019008.0,18.277895,-0.0025893844772196177,0.030790210735280807
TRIDENT.NS,Consumer Cyclical,167973847040.0,53.83871,-0.0009156273003599988,0.018755588166502808
TRIGYN.NS,Technology,3638878208.0,23.458168,0.0008367444850594357,0.030684680079927196
TRITURBINE.NS,Industrials,201470672896.0,69.91721,0.0014925711591742745,0.030050786972115467
TRIVENI.NS,Consumer Defensive,88500461568.0,28.491896,0.0017163088112601805,0.02980805746766455
TTKHLTCARE.NS,Healthcare,21559306240.0,26.951952,0.00045832609529738733,0.016211700753220423
TTKPRESTIG.NS,Consumer Cyclical,118016974848.0,55.25337,0.0017914186243324064,0.01689569854926834
TTL.NS,Consumer Cyclical,3524812288.0,31.470251,0.0037192016667833123,0.02755663933190972
TTML.NS,Communication Services,138740940800.0,,-6.845373038840918e-05,0.03161494982403048
TV18BRDCST.NS,Unknown,78746271744.0,,,
TVSELECT.NS,Technology,7303457280.0,,0.0020518590739852165,0.027962813904697424
TVSMOTOR.NS,Consumer Cyclical,1171600965632.0,62.116787,0.0015795614599837346,0.017241027820168304
TVSSRICHAK.NS,Consumer Cyclical,28951689216.0,30.863195,-0.00019137118797226904,0.022477037854263273
TVTODAY.NS,Communication Services,11865101312.0,11.83631,-0.0008731365072683852,0.02244004664692517
TVVISION.NS,Communication Services,793099904.0,,0.012021606147454785,0.023341408651421047
UBL.NS,Consumer Defensive,509323640832.0,107.50977,0.0001489828605462522,0.01580822742845447
UCOBANK.NS,Financial Services,543758876672.0,24.71739,-0.000916693729307081,0.02437376267641948
UFLEX.NS,Consumer Cyclical,43803496448.0,,0.0033782099296416506,0.03428293936508654
UFO.NS,Communication Services,4124664832.0,74.71329,-0.0013541005562492216,0.025460704806001468
UGARSUGAR.NS,Consumer Defensive,8929125376.0,48.396343,0.0008190367495090039,0.02424601125450599
UJJIVANSFB.NS,Financial Services,72196382720.0,6.247906,-0.0026288255642948908,0.019209795271396903
ULTRACEMCO.NS,Basic Materials,3184029597696.0,48.54433,0.0013333845274887937,0.015672666465684347
UMANGDAIRY.NS,Consumer Defensive,2047397888.0,53.477013,0.0010949369947219037,0.035306272813050696
UMESLTD.NS,Consumer Defensive,178570560.0,112.0,0.0028546836886462037,0.034012565805722886
UNICHEMLAB.NS,Healthcare,63403913216.0,,0.004001587508079143,0.025354938932448733
UNIDT.NS,Energy,4998618112.0,40.6495,1.1120697182202654e-05,0.02604201306838604
UNIENTER.NS,Basic Materials,10517410816.0,27.297832,0.0003512843882259684,0.0252469718847998
UNIONBANK.NS,Financial Services,897101856768.0,5.7948713,-0.0011777203892145316,0.025306163001455648
UNITECH.NS,Real Estate,26058352640.0,,0.00010049163272704397,0.03235950103551285
UNITEDTEA.NS,Consumer Defensive,2444072192.0,16.365005,0.0035122503731563723,0.02841409224516092
UNITY.NS,Unknown,,,0.0,0.0
UNIVASTU.NS,Industrials,2714434816.0,33.783592,0.0015193536284464236,0.02942514200692802
UNIVCABLES.NS,Industrials,22572826624.0,23.419725,0.0012858834884009393,0.028370471232817555
UNIVPHOTO.NS,Healthcare,4062830592.0,,0.0005105724876237341,0.02682030736682415
UPL.NS,Basic Materials,418539012096.0,,0.0009974547347351254,0.017706456011250513
URJA.NS,Technology,10525617152.0,625.3334,-0.0006346996502664686,0.023413905299474444
USHAMART.NS,Basic Materials,121104588800.0,28.338087,0.001610064206609441,0.02889060104002075
UTIAMC.NS,Financial Services,168744812544.0,20.079666,0.0032501785594656026,0.022525618427307006
UTTAMSUGAR.NS,Consumer Defensive,12204207104.0,11.362665,0.0001427965665065125,0.02343086094398027
V2RETAIL.NS,Consumer Cyclical,42953003008.0,103.13538,0.008811696571261948,0.03116389999901358
VADILALIND.NS,Consumer Defensive,27580405760.0,18.018387,-0.0011037994255131327,0.026380090465826473
VAIBHAVGBL.NS,Consumer Cyclical,48177524736.0,38.93432,-0.0014730624491614704,0.027682030407049803
VAISHALI.NS,Healthcare,2377017600.0,303.66666,0.0012671474315051965,0.037267781784385716
VAKRANGEE.NS,Technology,27740416000.0,426.6667,0.0006064372752309426,0.037845147759750244
VALIANTORG.NS,Basic Materials,11380448256.0,,0.00025296526779456486,0.018356016286924643
VARDHACRLC.NS,Consumer Cyclical,4469828608.0,26.740385,0.0003917268528224884,0.023041783728870755
VARDMNPOLY.NS,Consumer Cyclical,4037235712.0,,0.0013741727175074407,0.032308925470778196
VARROC.NS,Consumer Cyclical,80235569152.0,15.243832,0.0008509188338068121,0.028729601683234362
VASCONEQ.NS,Industrials,12586372096.0,23.273859,-0.0011012517174074396,0.033976316121111454
VASWANI.NS,Basic Materials,1610564608.0,17.098976,0.004540431078491183,0.048527131733953
VBL.NS,Consumer Defensive,1921786314752.0,75.74264,0.0003431436628269946,0.02291049860111831
VEDL.NS,Basic Materials,1787650768896.0,15.334896,0.0011519393038612797,0.023892091304452218
VENKEYS.NS,Consumer Defensive,24713342976.0,18.314367,0.00032960111524268855,0.02914479763175354
VENUSREM.NS,Healthcare,4257399808.0,19.192377,0.0008546517843971157,0.028465109569326942
VERTOZ.NS,Technology,14455008256.0,40.38095,-0.005665528079774567,0.03300754800760168
VESUVIUS.NS,Industrials,109879050240.0,42.01763,0.0018517950330712693,0.026479454269972277
VETO.NS,Industrials,2624298240.0,14.528042,0.0011579500342957826,0.030152472850007113
VGUARD.NS,Industrials,187930050560.0,63.665188,0.0017503382873045234,0.01896573758087056
VHL.NS,Financial Services,15644290048.0,7.3045626,0.004548427917584713,0.04047403621511835
VIDEOIND.NS,Unknown,,,0.0,0.0
VIDHIING.NS,Basic Materials,23988582400.0,65.79452,0.0005073971984743349,0.017658803847582435
VIJIFIN.NS,Financial Services,513000192.0,,0.0028535079154253466,0.027938156885418605
VIKASECO.NS,Basic Materials,6243545088.0,31.818182,-0.0003448734220564571,0.020541157574329904
VIMTALABS.NS,Healthcare,15417140224.0,37.884827,0.0032926597542151537,0.03221601419922733
VINATIORGA.NS,Basic Materials,198287147008.0,58.81765,0.0017752340387691304,0.02015744066777157
VINDHYATEL.NS,Industrials,24759492608.0,10.717951,-0.0005404848175725166,0.028809620240361745
VINYLINDIA.NS,Basic Materials,6522525696.0,26.5284,0.00016123138381557922,0.021175373149768868
VIPCLOTHNG.NS,Consumer Cyclical,4012650752.0,,0.0008463179838036421,0.030234956442862122
VIPIND.NS,Consumer Cyclical,66625392640.0,,-0.0006474900777334032,0.02457302610959734
VIPULLTD.NS,Real Estate,4376780800.0,1.4758258,-0.0013174318667599696,0.031405325711928785
VISAKAIND.NS,Industrials,8657759232.0,,0.0002447407287468808,0.025652509434030118
VISASTEEL.NS,Basic Materials,3276836864.0,,0.002600471930146692,0.02865527340753828
VISHNU.NS,Basic Materials,34690101248.0,33.548798,0.005303044512225827,0.03173701586392138
VISHWARAJ.NS,Consumer Defensive,3666045184.0,,0.0006689560870130001,0.02531468834387374
VIVIDHA.NS,Consumer Cyclical,307335584.0,,0.0006285010121933175,0.025260532154301345
VIVIMEDLAB.NS,Unknown,,,0.0,0.0
VLSFINANCE.NS,Financial Services,14134639616.0,4.4406457,0.004456496997441254,0.029330826127498814
VMART.NS,Consumer Cyclical,81353072640.0,,0.005694859666667867,0.02602374054756555
VOLTAMP.NS,Industrials,104577089536.0,30.487434,0.0010903581197918121,0.037594496463999656
VOLTAS.NS,Industrials,584342896640.0,105.24433,0.002737163171343444,0.02057190556361142
VRLLOG.NS,Industrials,49835175936.0,72.487274,0.0006290754558717406,0.02398632950516748
VSSL.NS,Basic Materials,21649598464.0,21.974339,-0.00010957644724627613,0.023765778447160747
VSTIND.NS,Consumer Defensive,56262975488.0,23.14595,0.00034599445192546783,0.03435127573480155
VSTTILLERS.NS,Industrials,40148774912.0,33.783764,0.002937666519005992,0.020639410760658946
VTL.NS,Consumer Cyclical,139440193536.0,17.2399,0.0010602601313957037,0.02346554695138952
WABAG.NS,Industrials,105465700352.0,40.648838,0.005908972655853833,0.03263524890887188
WALCHANNAG.NS,Industrials,17282107392.0,,0.004831175350679807,0.036516806616678214
WANBURY.NS,Healthcare,8516092416.0,16.473385,0.005575087868406374,0.030552455658601672
WEBELSOLAR.NS,Technology,63463505920.0,,0.007581422046894337,0.03448212030650577
WEIZMANIND.NS,Consumer Cyclical,1993280384.0,29.65127,0.0013330830921760616,0.040430149039564656
WELCORP.NS,Basic Materials,203227611136.0,17.034513,0.0030647878139287606,0.02786498137369021
WELENT.NS,Industrials,66195636224.0,19.647488,0.002471721974875911,0.029423200364342476
WELINV.NS,Financial Services,3707835392.0,129.91037,0.002861654607774051,0.028277763557697573
WENDT.NS,Industrials,31558465536.0,76.33438,0.0012519795109886633,0.025738051844222596
WESTLIFE.NS,Consumer Cyclical,117260386304.0,527.58746,-0.0007269021975126835,0.018869443657605955
WHEELS.NS,Consumer Cyclical,17369419776.0,18.05231,0.002418450810525128,0.032025150074514654
WHIRLPOOL.NS,Consumer Cyclical,261724241920.0,91.725204,0.0031454549086074256,0.020432903241145797
WILLAMAGOR.NS,Financial Services,400345376.0,,5.447734005265658e-06,0.033127400499396685
WINDMACHIN.NS,Industrials,15453119488.0,,0.009940161620178814,0.04601259583945136
WIPL.NS,Basic Materials,1688980608.0,54.371582,0.0023010310931248883,0.028645444308375314
WIPRO.NS,Technology,2973480255488.0,25.379126,0.002032349401023069,0.01932009347585019
WOCKPHARMA.NS,Healthcare,189676879872.0,,0.0073623824302368,0.03474138700092038
WONDERLA.NS,Consumer Cyclical,47951519744.0,34.960808,-0.0007586988884271096,0.018873290588030615
WORTH.NS,Consumer Cyclical,1989823872.0,12.532739,0.0013159107404259354,0.03139457313467139
WSI.NS,Industrials,8529531392.0,15.086324,-8.87262790710679e-05,0.033151499771698005
WSTCSTPAPR.NS,Basic Materials,36686860288.0,6.5485735,-0.0009202649194835679,0.01947607884932753
XCHANGING.NS,Technology,12271168512.0,41.85551,-3.123539566617328e-05,0.024253657666709498
XELPMOC.NS,Technology,2226227456.0,,0.0007642710769488517,0.03599982888245108
XPROINDIA.NS,Basic Materials,25338687488.0,52.090374,0.0011135856931189555,0.021734693979455016
YESBANK.NS,Financial Services,632296177664.0,34.169495,-0.0006487780254048525,0.02158799533149169
ZEEL.NS,Communication Services,117769232384.0,29.402878,-0.00012105033359089479,0.029255237220440492
ZEELEARN.NS,Consumer Defensive,3061305088.0,1.9235537,0.004115594202228223,0.030590696389088224
